id,gender,age,exercise_importance,fitness_level,regularity,do_you,time,time_spent,balanced_diet,health_level,recommend_fitness,equipment,barriers,exercises,prevents_balanced,motivation
160,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to relieve stress
161,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,Walking or jogging,Lack of time,I'm sorry ... I'm not really interested in exercising
162,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I want to relieve stress
163,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
164,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Lack of time,I want to relieve stress
165,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Lack of time,I'm sorry ... I'm not really interested in exercising
166,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Ease of access to fast food,I want to relieve stress
167,Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
168,Male,15 to 18,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Not always,3,No,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
169,Male,15 to 18,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Not always,3,No,No,I'll become too tired,Team sport,Temptation and cravings,I want to increase muscle mass and strength
170,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
171,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
172,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
173,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
174,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to relieve stress
175,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
176,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
177,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
178,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be flexible
179,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to relieve stress
180,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
181,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
182,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
183,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
184,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to relieve stress
185,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be fit
186,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
187,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to lose weight
188,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be flexible
189,Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to relieve stress
190,Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
191,Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
192,Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
193,Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
194,Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to lose weight
195,Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to be flexible
196,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Cost,I want to be fit
197,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Cost,I want to lose weight
198,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
199,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to lose weight
200,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Cost,I want to be fit
201,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Cost,I want to lose weight
202,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Ease of access to fast food,I want to be fit
203,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Ease of access to fast food,I want to lose weight
204,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Cost,I want to be fit
205,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Cost,I want to lose weight
206,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
207,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to lose weight
208,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Cost,I want to be fit
209,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Cost,I want to lose weight
210,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Ease of access to fast food,I want to be fit
211,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Ease of access to fast food,I want to lose weight
212,Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
213,Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I don't have enough time,I don't really exercise,Lack of time,I want to be fit
214,Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I'll become too tired,Walking or jogging,Lack of time,I want to be fit
215,Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I'll become too tired,I don't really exercise,Lack of time,I want to be fit
216,Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I don't have enough time,I don't really exercise,Lack of time,I want to be fit
217,Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I don't have enough time,I don't really exercise,Lack of time,I want to be flexible
218,Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I don't have enough time,I don't really exercise,Lack of time,I want to relieve stress
219,Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I can't stay motivated,I don't really exercise,Lack of time,I want to be fit
220,Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I can't stay motivated,I don't really exercise,Lack of time,I want to be flexible
221,Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I can't stay motivated,I don't really exercise,Lack of time,I want to relieve stress
222,Male,15 to 18,4,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
223,Male,15 to 18,4,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Team sport,Ease of access to fast food,I want to achieve a sporting goal
224,Male,19 to 25,3,Average,3 to 4 times a week,With a group,Evening,2 hours,Not always,2,No,Yes,I don't really enjoy exercising,Team sport,Lack of time,I want to relieve stress
225,Male,19 to 25,3,Average,3 to 4 times a week,With a group,Evening,2 hours,Not always,2,No,Yes,I don't really enjoy exercising,Team sport,Lack of time,I want to achieve a sporting goal
226,Female,15 to 18,2,Unfit,2 to 3 times a week,Alone,Evening,30 minutes,Yes,3,No,Yes,I can't stay motivated,Zumba dance,Lack of time,I want to lose weight
227,Female,15 to 18,2,Unfit,2 to 3 times a week,Alone,Evening,30 minutes,Yes,3,No,Yes,I can't stay motivated,Zumba dance,Temptation and cravings,I want to lose weight
228,Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to be fit
229,Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to be flexible
230,Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to relieve stress
231,Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,I don't really exercise,Lack of time,I want to be fit
232,Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,I don't really exercise,Lack of time,I want to be flexible
233,Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,I don't really exercise,Lack of time,I want to relieve stress
234,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,1 hour,Not always,4,No,No,I don't have enough time,Yoga,Temptation and cravings,I want to relieve stress
235,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Cost,I want to be fit
236,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Cost,I want to increase muscle mass and strength
237,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Cost,I want to relieve stress
238,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
239,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to increase muscle mass and strength
240,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to relieve stress
241,Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Cost,I want to be fit
