0.Gender,1.Age,2.Exercise_importance,3.Fitness_level,4.Regularity,7.Do_you,8.Time,9.Time_spent,10.Balanced_diet,12.Health_level,13.Recommend_fitness,14.Equipment,5.Barriers,6.Exercises,11.prevents_balanced,15.Motivation
Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I want to relieve stress
Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Lack of time,I want to relieve stress
Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Lack of time,I'm sorry ... I'm not really interested in exercising
Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Ease of access to fast food,I want to relieve stress
Male,15 to 18,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,2,No,No,I don't really enjoy exercising,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
Male,15 to 18,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Not always,3,No,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,15 to 18,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Not always,3,No,No,I'll become too tired,Team sport,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to relieve stress
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to relieve stress
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to relieve stress
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to lose weight
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Unfit,Never,Alone,Early morning,1 hour,Not always,1,No,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to relieve stress
Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to lose weight
Male,15 to 18,3,Good,Everyday,With a group,Early morning,30 minutes,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Cost,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Cost,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Cost,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Cost,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Ease of access to fast food,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I don't have enough time,Gym,Ease of access to fast food,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Cost,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Cost,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Cost,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Cost,I want to lose weight
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Ease of access to fast food,I want to be fit
Male,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,No,No,I'll become too tired,Gym,Ease of access to fast food,I want to lose weight
Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I don't have enough time,I don't really exercise,Lack of time,I want to be fit
Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I'll become too tired,Walking or jogging,Lack of time,I want to be fit
Male,19 to 25,4,Good,Never,Alone,Evening,I don't really exercise,No,3,Yes,No,I'll become too tired,I don't really exercise,Lack of time,I want to be fit
Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I don't have enough time,I don't really exercise,Lack of time,I want to be fit
Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I don't have enough time,I don't really exercise,Lack of time,I want to be flexible
Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I don't have enough time,I don't really exercise,Lack of time,I want to relieve stress
Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I can't stay motivated,I don't really exercise,Lack of time,I want to be fit
Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I can't stay motivated,I don't really exercise,Lack of time,I want to be flexible
Male,40 and above,3,Unfit,Never,Alone,Early morning,I don't really exercise,Yes,2,Yes,Yes,I can't stay motivated,I don't really exercise,Lack of time,I want to relieve stress
Male,15 to 18,4,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
Male,15 to 18,4,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Team sport,Ease of access to fast food,I want to achieve a sporting goal
Male,19 to 25,3,Average,3 to 4 times a week,With a group,Evening,2 hours,Not always,2,No,Yes,I don't really enjoy exercising,Team sport,Lack of time,I want to relieve stress
Male,19 to 25,3,Average,3 to 4 times a week,With a group,Evening,2 hours,Not always,2,No,Yes,I don't really enjoy exercising,Team sport,Lack of time,I want to achieve a sporting goal
Female,15 to 18,2,Unfit,2 to 3 times a week,Alone,Evening,30 minutes,Yes,3,No,Yes,I can't stay motivated,Zumba dance,Lack of time,I want to lose weight
Female,15 to 18,2,Unfit,2 to 3 times a week,Alone,Evening,30 minutes,Yes,3,No,Yes,I can't stay motivated,Zumba dance,Temptation and cravings,I want to lose weight
Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to be fit
Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to be flexible
Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to relieve stress
Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,I don't really exercise,Lack of time,I want to be fit
Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,I don't really exercise,Lack of time,I want to be flexible
Male,19 to 25,3,Good,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,4,No,No,I can't stay motivated,I don't really exercise,Lack of time,I want to relieve stress
Female,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,1 hour,Not always,4,No,No,I don't have enough time,Yoga,Temptation and cravings,I want to relieve stress
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Cost,I want to be fit
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Cost,I want to increase muscle mass and strength
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Cost,I want to relieve stress
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to increase muscle mass and strength
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to relieve stress
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Cost,I want to be fit
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Cost,I want to increase muscle mass and strength
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Cost,I want to relieve stress
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Ease of access to fast food,I want to be fit
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Ease of access to fast food,I want to increase muscle mass and strength
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Ease of access to fast food,I want to relieve stress
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Lifting weights,Cost,I want to be fit
Male,15 to 18,4,Good,Everyday,With a group,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Lifting weights,Cost,I want to increase muscle mass and strength
